Kernel Name,Latency (ms)
16.efficient.2.12.32.32.32.32.0,0.024064000695943832
16.efficient.2.12.32.32.32.32.1,0.023552000522613525
16.efficient.2.12.32.32.32.64.0,0.02304000034928322
16.efficient.2.12.32.32.32.64.1,0.02252800017595291
16.efficient.2.12.32.32.32.128.0,0.023552000522613525
16.efficient.2.12.32.32.32.128.1,0.023552000522613525
16.efficient.2.12.32.32.32.256.0,0.025599999353289604
16.efficient.2.12.32.32.32.256.1,0.025599999353289604
16.efficient.2.12.32.32.64.32.0,0.023552000522613525
16.efficient.2.12.32.32.64.32.1,0.023552000522613525
16.efficient.2.12.32.32.64.64.0,0.02304000034928322
16.efficient.2.12.32.32.64.64.1,0.02252800017595291
16.efficient.2.12.32.32.64.128.0,0.023552000522613525
16.efficient.2.12.32.32.64.128.1,0.023552000522613525
16.efficient.2.12.32.32.64.256.0,0.025599999353289604
16.efficient.2.12.32.32.64.256.1,0.025599999353289604
16.efficient.2.12.32.32.128.32.0,0.024064000695943832
16.efficient.2.12.32.32.128.32.1,0.02457600086927414
16.efficient.2.12.32.32.128.64.0,0.02457600086927414
16.efficient.2.12.32.32.128.64.1,0.023552000522613525
16.efficient.2.12.32.32.128.128.0,0.023552000522613525
16.efficient.2.12.32.32.128.128.1,0.024064000695943832
16.efficient.2.12.32.32.128.256.0,0.02457600086927414
16.efficient.2.12.32.32.128.256.1,0.025599999353289604
16.efficient.2.12.32.64.32.32.0,0.023552000522613525
16.efficient.2.12.32.64.32.32.1,0.02304000034928322
16.efficient.2.12.32.64.32.64.0,0.02252800017595291
16.efficient.2.12.32.64.32.64.1,0.02252800017595291
16.efficient.2.12.32.64.32.128.0,0.023552000522613525
16.efficient.2.12.32.64.32.128.1,0.023552000522613525
16.efficient.2.12.32.64.32.256.0,0.025599999353289604
16.efficient.2.12.32.64.32.256.1,0.025599999353289604
16.efficient.2.12.32.64.64.32.0,0.02304000034928322
16.efficient.2.12.32.64.64.32.1,0.02304000034928322
16.efficient.2.12.32.64.64.64.0,0.02252800017595291
16.efficient.2.12.32.64.64.64.1,0.02304000034928322
16.efficient.2.12.32.64.64.128.0,0.023552000522613525
16.efficient.2.12.32.64.64.128.1,0.02457600086927414
16.efficient.2.12.32.64.64.256.0,0.025599999353289604
16.efficient.2.12.32.64.64.256.1,0.025599999353289604
16.efficient.2.12.32.64.128.32.0,0.023552000522613525
16.efficient.2.12.32.64.128.32.1,0.023552000522613525
16.efficient.2.12.32.64.128.64.0,0.024064000695943832
16.efficient.2.12.32.64.128.64.1,0.023552000522613525
16.efficient.2.12.32.64.128.128.0,0.023552000522613525
16.efficient.2.12.32.64.128.128.1,0.023552000522613525
16.efficient.2.12.32.64.128.256.0,0.02457600086927414
16.efficient.2.12.32.64.128.256.1,0.025088000111281872
16.efficient.2.12.32.128.32.32.0,0.02304000034928322
16.efficient.2.12.32.128.32.32.1,0.02252800017595291
16.efficient.2.12.32.128.32.64.0,0.023552000522613525
16.efficient.2.12.32.128.32.64.1,0.02304000034928322
16.efficient.2.12.32.128.32.128.0,0.023552000522613525
16.efficient.2.12.32.128.32.128.1,0.023552000522613525
16.efficient.2.12.32.128.32.256.0,0.025088000111281872
16.efficient.2.12.32.128.32.256.1,0.02457600086927414
16.efficient.2.12.32.128.64.32.0,0.023552000522613525
16.efficient.2.12.32.128.64.32.1,0.02252800017595291
16.efficient.2.12.32.128.64.64.0,0.023552000522613525
16.efficient.2.12.32.128.64.64.1,0.02252800017595291
16.efficient.2.12.32.128.64.128.0,0.023552000522613525
16.efficient.2.12.32.128.64.128.1,0.023552000522613525
16.efficient.2.12.32.128.64.256.0,0.02457600086927414
16.efficient.2.12.32.128.64.256.1,0.025088000111281872
16.efficient.2.12.32.128.128.32.0,0.024064000695943832
16.efficient.2.12.32.128.128.32.1,0.023552000522613525
