Kernel Name,Latency (ms)
16.efficient.2.4.64.128.64.64.0,0.02252800017595291
16.efficient.2.4.64.128.64.64.1,0.02252800017595291
16.efficient.2.4.64.128.64.128.0,0.023552000522613525
16.efficient.2.4.64.128.64.128.1,0.023552000522613525
16.efficient.2.4.64.128.64.256.0,0.025599999353289604
16.efficient.2.4.64.128.64.256.1,0.025599999353289604
16.efficient.2.4.64.128.128.32.0,0.023552000522613525
16.efficient.2.4.64.128.128.32.1,0.023552000522613525
16.efficient.2.4.64.128.128.64.0,0.023552000522613525
16.efficient.2.4.64.128.128.64.1,0.023552000522613525
16.efficient.2.4.64.128.128.128.0,0.023552000522613525
16.efficient.2.4.64.128.128.128.1,0.023552000522613525
16.efficient.2.4.64.128.128.256.0,0.025599999353289604
16.efficient.2.4.64.128.128.256.1,0.02457600086927414
16.efficient.2.4.64.128.256.32.0,0.02457600086927414
16.efficient.2.4.64.128.256.32.1,0.025088000111281872
16.efficient.2.4.64.128.256.64.0,0.02457600086927414
16.efficient.2.4.64.128.256.64.1,0.025088000111281872
16.efficient.2.4.64.128.256.128.0,0.025088000111281872
16.efficient.2.4.64.128.256.128.1,0.02457600086927414
16.efficient.2.4.64.128.256.256.0,0.02457600086927414
16.efficient.2.4.64.128.256.256.1,0.02457600086927414
16.efficient.2.4.64.256.32.32.0,0.027648000046610832
16.efficient.2.4.64.256.32.32.1,0.02252800017595291
16.efficient.2.4.64.256.32.64.0,0.027648000046610832
16.efficient.2.4.64.256.32.64.1,0.02252800017595291
16.efficient.2.4.64.256.32.128.0,0.025599999353289604
16.efficient.2.4.64.256.32.128.1,0.023552000522613525
16.efficient.2.4.64.256.32.256.0,0.02969600073993206
16.efficient.2.4.64.256.32.256.1,0.025088000111281872
16.efficient.2.4.64.256.64.32.0,0.028672000393271446
16.efficient.2.4.64.256.64.32.1,0.02304000034928322
16.efficient.2.4.64.256.64.64.0,0.028672000393271446
16.efficient.2.4.64.256.64.64.1,0.02252800017595291
16.efficient.2.4.64.256.64.128.0,0.026623999699950218
16.efficient.2.4.64.256.64.128.1,0.023552000522613525
16.efficient.2.4.64.256.64.256.0,0.030207999981939793
16.efficient.2.4.64.256.64.256.1,0.025599999353289604
16.efficient.2.4.64.256.128.32.0,0.027648000046610832
16.efficient.2.4.64.256.128.32.1,0.023552000522613525
16.efficient.2.4.64.256.128.64.0,0.027648000046610832
16.efficient.2.4.64.256.128.64.1,0.023552000522613525
16.efficient.2.4.64.256.128.128.0,0.027648000046610832
16.efficient.2.4.64.256.128.128.1,0.023552000522613525
16.efficient.2.4.64.256.128.256.0,0.030719999223947525
16.efficient.2.4.64.256.128.256.1,0.025088000111281872
16.efficient.2.4.64.256.256.32.0,0.028672000393271446
16.efficient.2.4.64.256.256.32.1,0.025088000111281872
16.efficient.2.4.64.256.256.64.0,0.028672000393271446
16.efficient.2.4.64.256.256.64.1,0.025088000111281872
16.efficient.2.4.64.256.256.128.0,0.02969600073993206
16.efficient.2.4.64.256.256.128.1,0.025599999353289604
16.efficient.2.4.64.256.256.256.0,0.031231999397277832
16.efficient.2.4.64.256.256.256.1,0.02457600086927414
16.efficient.2.4.64.512.32.32.0,0.030719999223947525
16.efficient.2.4.64.512.32.32.1,0.02252800017595291
16.efficient.2.4.64.512.32.64.0,0.030719999223947525
16.efficient.2.4.64.512.32.64.1,0.02252800017595291
16.efficient.2.4.64.512.32.128.0,0.02969600073993206
16.efficient.2.4.64.512.32.128.1,0.023552000522613525
16.efficient.2.4.64.512.32.256.0,0.03379200026392937
16.efficient.2.4.64.512.32.256.1,0.025599999353289604
16.efficient.2.4.64.512.64.32.0,0.03276799991726875
16.efficient.2.4.64.512.64.32.1,0.02252800017595291
16.efficient.2.4.64.512.64.64.0,0.03276799991726875
16.efficient.2.4.64.512.64.64.1,0.02252800017595291
16.efficient.2.4.64.512.64.128.0,0.02969600073993206
16.efficient.2.4.64.512.64.128.1,0.023552000522613525
16.efficient.2.4.64.512.64.256.0,0.03481600061058998
16.efficient.2.4.64.512.64.256.1,0.025599999353289604
16.efficient.2.4.64.512.128.32.0,0.030719999223947525
16.efficient.2.4.64.512.128.32.1,0.023552000522613525
16.efficient.2.4.64.512.128.64.0,0.030719999223947525
16.efficient.2.4.64.512.128.64.1,0.023552000522613525
16.efficient.2.4.64.512.128.128.0,0.030719999223947525
16.efficient.2.4.64.512.128.128.1,0.024064000695943832
16.efficient.2.4.64.512.128.256.0,0.03686400130391121
16.efficient.2.4.64.512.128.256.1,0.025088000111281872
16.efficient.2.4.64.512.256.32.0,0.03174399957060814
16.efficient.2.4.64.512.256.32.1,0.02457600086927414
16.efficient.2.4.64.512.256.64.0,0.03174399957060814
16.efficient.2.4.64.512.256.64.1,0.02457600086927414
16.efficient.2.4.64.512.256.128.0,0.032255999743938446
16.efficient.2.4.64.512.256.128.1,0.02457600086927414
16.efficient.2.4.64.512.256.256.0,0.03993599861860275
16.efficient.2.4.64.512.256.256.1,0.02457600086927414
16.efficient.2.4.128.32.32.32.0,0.02304000034928322
16.efficient.2.4.128.32.32.32.1,0.02252800017595291
16.efficient.2.4.128.32.32.64.0,0.02252800017595291
16.efficient.2.4.128.32.32.64.1,0.02252800017595291
16.efficient.2.4.128.32.32.128.0,0.02252800017595291
16.efficient.2.4.128.32.32.128.1,0.023552000522613525
16.efficient.2.4.128.32.32.256.0,0.02457600086927414
16.efficient.2.4.128.32.32.256.1,0.02457600086927414
16.efficient.2.4.128.32.64.32.0,0.02252800017595291
16.efficient.2.4.128.32.64.32.1,0.02252800017595291
16.efficient.2.4.128.32.64.64.0,0.02252800017595291
16.efficient.2.4.128.32.64.64.1,0.02252800017595291
16.efficient.2.4.128.32.64.128.0,0.023552000522613525
16.efficient.2.4.128.32.64.128.1,0.023552000522613525
16.efficient.2.4.128.32.64.256.0,0.025599999353289604
16.efficient.2.4.128.32.64.256.1,0.02457600086927414
16.efficient.2.4.128.32.128.32.0,0.023552000522613525
16.efficient.2.4.128.32.128.32.1,0.023552000522613525
16.efficient.2.4.128.32.128.64.0,0.023552000522613525
16.efficient.2.4.128.32.128.64.1,0.023552000522613525
16.efficient.2.4.128.32.128.128.0,0.023552000522613525
16.efficient.2.4.128.32.128.128.1,0.023552000522613525
16.efficient.2.4.128.32.128.256.0,0.02457600086927414
16.efficient.2.4.128.32.128.256.1,0.025088000111281872
16.efficient.2.4.128.32.256.32.0,0.02457600086927414
16.efficient.2.4.128.32.256.32.1,0.025088000111281872
16.efficient.2.4.128.32.256.64.0,0.02457600086927414
16.efficient.2.4.128.32.256.64.1,0.02457600086927414
16.efficient.2.4.128.32.256.128.0,0.02457600086927414
16.efficient.2.4.128.32.256.128.1,0.02457600086927414
16.efficient.2.4.128.32.256.256.0,0.025599999353289604
16.efficient.2.4.128.32.256.256.1,0.025599999353289604
16.efficient.2.4.128.64.32.32.0,0.02252800017595291
16.efficient.2.4.128.64.32.32.1,0.02252800017595291
16.efficient.2.4.128.64.32.64.0,0.02252800017595291
16.efficient.2.4.128.64.32.64.1,0.02252800017595291
16.efficient.2.4.128.64.32.128.0,0.023552000522613525
16.efficient.2.4.128.64.32.128.1,0.023552000522613525
16.efficient.2.4.128.64.32.256.0,0.02457600086927414
16.efficient.2.4.128.64.32.256.1,0.025088000111281872
16.efficient.2.4.128.64.64.32.0,0.02252800017595291
16.efficient.2.4.128.64.64.32.1,0.02252800017595291
16.efficient.2.4.128.64.64.64.0,0.02252800017595291
16.efficient.2.4.128.64.64.64.1,0.02252800017595291
16.efficient.2.4.128.64.64.128.0,0.023552000522613525
16.efficient.2.4.128.64.64.128.1,0.023552000522613525
16.efficient.2.4.128.64.64.256.0,0.025088000111281872
16.efficient.2.4.128.64.64.256.1,0.025088000111281872
16.efficient.2.4.128.64.128.32.0,0.023552000522613525
16.efficient.2.4.128.64.128.32.1,0.023552000522613525
16.efficient.2.4.128.64.128.64.0,0.023552000522613525
16.efficient.2.4.128.64.128.64.1,0.023552000522613525
16.efficient.2.4.128.64.128.128.0,0.023552000522613525
16.efficient.2.4.128.64.128.128.1,0.023552000522613525
16.efficient.2.4.128.64.128.256.0,0.025599999353289604
16.efficient.2.4.128.64.128.256.1,0.025599999353289604
16.efficient.2.4.128.64.256.32.0,0.025599999353289604
16.efficient.2.4.128.64.256.32.1,0.025599999353289604
16.efficient.2.4.128.64.256.64.0,0.025088000111281872
16.efficient.2.4.128.64.256.64.1,0.025599999353289604
16.efficient.2.4.128.64.256.128.0,0.02457600086927414
16.efficient.2.4.128.64.256.128.1,0.025599999353289604
16.efficient.2.4.128.64.256.256.0,0.025088000111281872
16.efficient.2.4.128.64.256.256.1,0.025599999353289604
16.efficient.2.4.128.128.32.32.0,0.02252800017595291
16.efficient.2.4.128.128.32.32.1,0.023552000522613525
16.efficient.2.4.128.128.32.64.0,0.02304000034928322
16.efficient.2.4.128.128.32.64.1,0.023552000522613525
16.efficient.2.4.128.128.32.128.0,0.023552000522613525
16.efficient.2.4.128.128.32.128.1,0.023552000522613525
16.efficient.2.4.128.128.32.256.0,0.025599999353289604
16.efficient.2.4.128.128.32.256.1,0.025599999353289604
16.efficient.2.4.128.128.64.32.0,0.023552000522613525
16.efficient.2.4.128.128.64.32.1,0.023552000522613525
16.efficient.2.4.128.128.64.64.0,0.023552000522613525
16.efficient.2.4.128.128.64.64.1,0.02304000034928322
16.efficient.2.4.128.128.64.128.0,0.023552000522613525
16.efficient.2.4.128.128.64.128.1,0.023552000522613525
16.efficient.2.4.128.128.64.256.0,0.025088000111281872
16.efficient.2.4.128.128.64.256.1,0.02457600086927414
16.efficient.2.4.128.128.128.32.0,0.023552000522613525
16.efficient.2.4.128.128.128.32.1,0.023552000522613525
16.efficient.2.4.128.128.128.64.0,0.023552000522613525
16.efficient.2.4.128.128.128.64.1,0.023552000522613525
16.efficient.2.4.128.128.128.128.0,0.023552000522613525
16.efficient.2.4.128.128.128.128.1,0.023552000522613525
16.efficient.2.4.128.128.128.256.0,0.02457600086927414
16.efficient.2.4.128.128.128.256.1,0.025088000111281872
16.efficient.2.4.128.128.256.32.0,0.02457600086927414
16.efficient.2.4.128.128.256.32.1,0.02457600086927414
16.efficient.2.4.128.128.256.64.0,0.02457600086927414
16.efficient.2.4.128.128.256.64.1,0.02457600086927414
16.efficient.2.4.128.128.256.128.0,0.02457600086927414
16.efficient.2.4.128.128.256.128.1,0.02457600086927414
16.efficient.2.4.128.128.256.256.0,0.025599999353289604
16.efficient.2.4.128.128.256.256.1,0.025599999353289604
16.efficient.2.4.128.256.32.32.0,0.027648000046610832
16.efficient.2.4.128.256.32.32.1,0.02252800017595291
16.efficient.2.4.128.256.32.64.0,0.027648000046610832
16.efficient.2.4.128.256.32.64.1,0.023552000522613525
16.efficient.2.4.128.256.32.128.0,0.02611199952661991
16.efficient.2.4.128.256.32.128.1,0.023552000522613525
16.efficient.2.4.128.256.32.256.0,0.02969600073993206
16.efficient.2.4.128.256.32.256.1,0.025088000111281872
16.efficient.2.4.128.256.64.32.0,0.028672000393271446
16.efficient.2.4.128.256.64.32.1,0.02304000034928322
16.efficient.2.4.128.256.64.64.0,0.028672000393271446
16.efficient.2.4.128.256.64.64.1,0.02252800017595291
16.efficient.2.4.128.256.64.128.0,0.026623999699950218
16.efficient.2.4.128.256.64.128.1,0.023552000522613525
16.efficient.2.4.128.256.64.256.0,0.030719999223947525
16.efficient.2.4.128.256.64.256.1,0.025599999353289604
16.efficient.2.4.128.256.128.32.0,0.027648000046610832
16.efficient.2.4.128.256.128.32.1,0.023552000522613525
16.efficient.2.4.128.256.128.64.0,0.027648000046610832
16.efficient.2.4.128.256.128.64.1,0.023552000522613525
16.efficient.2.4.128.256.128.128.0,0.027648000046610832
16.efficient.2.4.128.256.128.128.1,0.02252800017595291
16.efficient.2.4.128.256.128.256.0,0.03174399957060814
16.efficient.2.4.128.256.128.256.1,0.025599999353289604
16.efficient.2.4.128.256.256.32.0,0.029184000566601753
16.efficient.2.4.128.256.256.32.1,0.025599999353289604
16.efficient.2.4.128.256.256.64.0,0.02969600073993206
16.efficient.2.4.128.256.256.64.1,0.025599999353289604
16.efficient.2.4.128.256.256.128.0,0.02969600073993206
16.efficient.2.4.128.256.256.128.1,0.02457600086927414
16.efficient.2.4.128.256.256.256.0,0.031231999397277832
16.efficient.2.4.128.256.256.256.1,0.025599999353289604
16.efficient.2.4.128.512.32.32.0,0.03174399957060814
16.efficient.2.4.128.512.32.32.1,0.023552000522613525
16.efficient.2.4.128.512.32.64.0,0.030719999223947525
16.efficient.2.4.128.512.32.64.1,0.023552000522613525
16.efficient.2.4.128.512.32.128.0,0.02969600073993206
16.efficient.2.4.128.512.32.128.1,0.023552000522613525
16.efficient.2.4.128.512.32.256.0,0.03379200026392937
16.efficient.2.4.128.512.32.256.1,0.025599999353289604
16.efficient.2.4.128.512.64.32.0,0.03276799991726875
16.efficient.2.4.128.512.64.32.1,0.023552000522613525
16.efficient.2.4.128.512.64.64.0,0.03276799991726875
16.efficient.2.4.128.512.64.64.1,0.02252800017595291
16.efficient.2.4.128.512.64.128.0,0.02969600073993206
16.efficient.2.4.128.512.64.128.1,0.023552000522613525
16.efficient.2.4.128.512.64.256.0,0.03481600061058998
16.efficient.2.4.128.512.64.256.1,0.025599999353289604
16.efficient.2.4.128.512.128.32.0,0.030719999223947525
16.efficient.2.4.128.512.128.32.1,0.023552000522613525
16.efficient.2.4.128.512.128.64.0,0.030719999223947525
16.efficient.2.4.128.512.128.64.1,0.023552000522613525
16.efficient.2.4.128.512.128.128.0,0.030719999223947525
16.efficient.2.4.128.512.128.128.1,0.023552000522613525
16.efficient.2.4.128.512.128.256.0,0.03686400130391121
16.efficient.2.4.128.512.128.256.1,0.025088000111281872
16.efficient.2.4.128.512.256.32.0,0.03174399957060814
16.efficient.2.4.128.512.256.32.1,0.02457600086927414
16.efficient.2.4.128.512.256.64.0,0.03174399957060814
16.efficient.2.4.128.512.256.64.1,0.02457600086927414
16.efficient.2.4.128.512.256.128.0,0.03174399957060814
16.efficient.2.4.128.512.256.128.1,0.02457600086927414
16.efficient.2.4.128.512.256.256.0,0.04095999896526337
16.efficient.2.4.128.512.256.256.1,0.02457600086927414
16.efficient.2.4.256.32.32.32.0,0.02252800017595291
